pgid;idGGST;idPerson;FinderVerlierer
43219;9894;21824;0
43220;9895;2;1
43221;9896;12418;1
43222;9896;21825;0
43223;9897;12418;1
43224;9897;21826;0
43225;9898;12418;1
43226;9898;21827;0
43227;9900;12418;1
43228;9900;21828;0
43229;9899;21829;1
43230;9901;2;1
43231;9902;21830;1
43232;9902;19027;0
43233;9901;21831;0
43234;9903;21832;1
43235;9717;21833;0
43236;9904;21834;1
43237;9904;21835;0
43238;9905;18048;1
43239;9906;12780;1
43240;9906;21836;0
43242;9908;21837;1
43246;9912;21839;1
43247;9913;14481;1
43248;9914;21840;1
43249;9915;21841;1
43250;9895;21842;0
43251;9916;21843;1
43252;9917;21844;1
43253;9917;21845;0
43254;9912;21846;0
43255;9918;12418;1
43256;9918;21847;0
43257;9919;21848;1
43258;9919;21849;0
43259;9920;21280;1
43260;9921;21850;1
43261;9921;21851;0
43262;9922;21852;1
43263;9922;21853;0
43264;9923;20673;1
43265;9923;21854;0
43266;9924;12418;1
43267;9924;21855;0
43268;9925;20616;1
43269;9926;21856;1
43270;9926;21857;0
43271;9927;21858;1
43272;9927;21859;0
43273;9928;21860;1
43274;9929;21861;1
43275;9929;13268;0
43276;9930;12758;1
43278;9931;12758;1
43279;9932;12758;1
43280;9933;21863;1
43281;9934;12758;1
43282;9935;14481;1
43283;9933;21864;0
43284;9936;21865;1
43285;9936;21866;0
43286;9937;12758;1
43287;9938;21867;1
43288;9939;12418;1
43289;9939;21868;0
43290;9940;12418;1
43291;9940;21869;0
43292;9941;14481;1
43293;9942;14481;1
43294;9943;15879;1
31085;1565;14540;1
31086;1564;14541;0
31087;1565;14542;0
31088;1563;13061;1
31089;1566;14543;1
31090;1334;13061;1
31091;1413;13061;1
31092;1567;13061;1
31093;1567;14545;0
31094;1568;14547;1
31095;1568;14548;0
31096;1569;13382;1
31097;1569;14549;0
31098;1570;14550;1
31099;1570;14551;0
31100;1571;14552;1
31101;1572;14553;1
31102;1572;14554;0
31103;1573;14547;1
31104;1573;14555;0
31105;1574;14556;1
31106;1574;14557;0
31107;1576;14558;1
31108;1576;14559;0
31109;1575;14560;1
31110;1575;14561;0
31111;1577;13130;1
31112;1578;14562;1
31113;1578;14563;0
31114;1579;2;1
31115;1580;2;1
31116;1580;14564;0
31117;1581;14565;1
31118;1582;14566;1
31119;1582;14567;0
31120;1583;12418;1
31121;1583;14568;0
31122;1584;14569;1
31123;1584;14570;0
31124;1585;14571;1
31125;1538;14515;0
31126;1552;14572;0
31127;1586;14573;1
31128;1501;14574;0
31129;1587;14575;1
31130;1588;14590;1
31131;1589;14577;1
31132;1505;14578;0
31133;1590;14579;1
31134;1590;14580;0
31135;1591;13588;1
31136;1592;14581;1
31137;1592;14582;0
31138;1593;2;1
31139;1594;12801;1
31140;1594;14583;0
31141;1595;13755;1
31142;1596;13755;1
31143;1597;14584;1
31144;1598;11983;1
31145;1598;14585;0
31146;1599;2;1
31147;1600;14586;1
31148;1601;14587;1
31149;1602;14588;1
31150;1603;14589;1
31151;1604;14591;1
31152;1604;14592;0
31153;1561;14593;0
31154;1606;14594;1
31155;1606;14595;0
31156;1605;14596;1
31157;1605;14597;0
31158;1607;2;1
31159;1608;14598;1
31160;1608;14599;0
31161;1609;14543;1
31162;1609;14600;0
31163;1610;14601;1
31164;1611;16990;1
31165;1611;14603;0
31166;1785;14849;0
31167;1612;14604;0
31168;1613;12824;1
31169;1613;14606;0
31170;1610;14607;0
31171;1615;12418;1
31172;1615;14287;0
31173;1614;14608;1
31174;1614;14609;0
31175;1617;14610;1
31176;1616;14611;1
31177;1616;14612;0
31178;1524;14613;0
31179;1618;14614;1
31180;1619;14615;1
31181;1607;14616;0
31182;1620;14617;1
31183;1469;14618;0
31184;1825;14850;0
31185;1827;2;1
31186;1739;14853;0
31187;1828;14855;0
31188;1829;14857;1
31189;1831;14359;1
31190;1832;14359;1
31191;1833;14359;1
31192;1835;13580;1
31193;1834;14862;1
31194;1837;14863;1
31195;1839;14864;1
31196;1840;14866;0
31197;1841;9170;1
31198;1838;14869;0
31199;1842;8288;0
31200;1843;14870;0
31201;1845;14023;1
31202;1846;14873;1
31203;1824;14874;0
31204;1848;14875;0
31205;1849;14876;0
31206;1850;12418;1
31207;1851;14879;1
31208;1874;14897;1
31209;1865;14899;0
31210;1876;14901;0
31211;1877;14903;1
31212;1878;14905;0
31213;1880;14481;1
31214;1881;11640;1
31215;1882;14908;1
31216;1883;14481;1
31217;1884;14481;1
31218;1885;14912;1
31219;1886;14914;1
31220;1888;14916;1
31221;1890;14918;1
31222;1891;13268;0
31223;1846;14921;0
31224;1894;14920;1
31225;1896;14923;1
31226;1898;14925;1
31227;1899;14927;1
31228;1899;14929;0
31229;1902;14931;1
31230;1646;14933;0
31231;1904;14935;0
31232;1905;14938;0
31233;1907;14940;1
31234;1908;2;1
31235;1909;14942;0
31236;1910;14944;0
31237;1912;2;1
31238;1911;14946;0
31239;1913;14948;0
31240;1914;14950;0
31241;1916;9250;1
31242;1923;14359;1
31243;1918;14954;0
31244;1915;14956;0
31245;1920;14958;1
31246;1921;14960;1
31247;1922;14962;0
31248;1870;14139;0
31249;1924;14967;1
31250;1925;14968;0
31251;1927;14969;1
31252;1929;14972;1
31253;1931;14974;1
31254;1932;12851;1
31255;1714;14976;0
31256;1933;14977;0
31257;1934;14979;0
31258;1935;14980;0
31259;1930;14982;0
31260;1937;14983;1
31261;1938;2;1
31262;1938;14984;0
31263;1939;14985;1
31264;1939;14986;0
31265;1940;13895;1
31266;1940;14987;0
31267;1941;13895;1
31268;1942;13895;1
31269;1943;14988;1
31270;1944;14989;1
31271;1944;14990;0
31272;1945;14991;0
31273;1946;14992;0
31274;1947;14994;0
31275;1949;8028;1
31276;1951;12418;1
31277;1950;14997;0
31278;1953;8028;1
31279;2005;15104;0
31280;2183;11973;1
31281;2256;15301;1
31282;2369;15041;1
31283;2443;15473;1
31284;2521;15528;1
31285;2522;15528;1
31286;2518;15531;0
31287;2248;15533;0
31288;2526;15535;1
31289;2527;15537;1
31290;2529;15537;1
31291;2531;15538;1
31292;2533;15272;1
31293;2534;9562;1
31294;2537;13848;1
31295;2538;15542;0
31296;2539;15543;0
31297;2540;14783;1
31298;2542;15546;1
31299;2543;12418;1
31300;2544;8028;1
31301;2545;15549;0
31302;2546;15550;0
31303;2548;12418;1
31304;2547;15553;1
31305;2550;12780;1
31306;2081;15196;1
31307;2552;15555;1
31308;2553;15557;0
31309;2554;15559;0
31310;2556;11562;1
31311;2558;11562;1
31312;2557;11983;1
31313;2559;15562;0
31314;2560;15563;0
31315;2561;15564;0
31316;2563;11983;1
31317;2565;15566;1
31318;2567;11562;1
31319;2567;15567;0
31320;2570;11562;1
31321;2571;15566;1
31322;2572;15570;0
31323;2573;14728;1
31324;2574;2;1
31325;2577;15572;1
31326;2579;13109;1
31327;2580;15574;1
31328;2581;15575;0
31329;2583;11562;1
31330;2585;14481;1
31331;2588;15576;1
31332;2587;11562;1
31333;2589;15578;0
31334;2591;15579;1
31335;2594;13256;1
31336;2595;13256;1
31337;2604;15588;0
31338;2605;15589;0
31339;2606;13256;1
31340;2608;13256;1
31341;2611;12780;1
31342;2613;13256;1
31343;2615;13256;1
31344;2614;15592;0
31345;2618;13256;1
31346;2620;13580;1
31347;2621;13256;1
31348;2683;12775;1
31349;2684;15616;1
31350;2297;15618;0
31351;2685;14970;0
31352;2686;15620;0
31353;2688;15622;1
31354;2689;15624;1
31355;2692;15626;1
31356;2693;13010;1
31357;2695;12418;1
31358;2696;12418;1
31359;2697;15629;0
31360;2699;15631;1
31361;2698;12582;1
31362;1829;15633;0
31363;2701;12418;1
31364;2700;15635;0
31365;2703;16990;1
31366;2702;15636;0
31367;2703;15637;0
31368;2704;15638;1
31369;2704;15639;0
31370;2705;13010;1
31371;2706;13010;1
31372;2707;13010;1
31373;2708;792;1
31374;2709;11973;1
31375;2709;15640;0
31376;2710;11973;1
31377;2710;15641;0
31378;2711;11973;1
31379;2711;15642;0
31380;2712;11973;1
31381;2712;15643;0
31382;2713;2;1
31383;2713;15644;0
31384;2714;11973;1
31385;2714;15645;0
31386;2715;11973;1
31387;2715;15646;0
31388;2699;15647;0
31389;2716;15648;1
31390;2716;15649;0
31391;2717;15650;1
31392;2718;2;1
31393;2719;15196;1
31394;2720;13852;1
31395;2721;13852;1
31396;2722;13852;1
31397;2723;15651;1
31398;2724;15652;1
31399;2725;15093;1
31400;2725;15654;0
31401;2726;13852;1
31402;2727;15655;1
31403;2729;13010;1
31404;2730;15657;0
31405;2733;12418;1
31406;2733;15659;0
31407;2734;8028;1
31408;2736;12582;1
31409;2737;15663;1
31410;2739;15665;1
31411;2740;15657;0
31412;2741;15667;0
31413;2743;15487;1
31414;2744;15670;1
31415;2745;15672;1
31416;2779;13152;1
31417;2780;15458;1
31418;2782;13152;1
31419;1630;14629;0
31420;1631;11997;1
31421;1631;14630;0
31422;1632;14631;1
31423;1633;14632;1
31424;1633;14633;0
31425;1634;14634;1
31426;1632;14635;0
31427;1635;14636;1
31428;1635;14637;0
31429;1636;14638;1
31430;1637;14505;1
31431;1638;14505;1
31432;1638;14639;0
31433;1639;7176;1
31434;1639;14640;0
31435;1640;13061;1
31436;1640;14641;0
31437;1641;14642;1
31438;1642;14643;1
31439;1643;12418;1
31440;1643;14644;0
31441;1621;14645;0
31442;1644;2;1
31443;1644;14646;0
31444;1645;14687;1
31445;1646;2;1
31446;1647;14648;1
31447;1648;14649;1
31448;1649;12418;1
31449;1649;14650;0
31450;1650;2;1
31451;1651;14651;1
31452;1651;14652;0
31453;1652;14653;1
31454;1652;14654;0
31455;1653;12418;1
31456;1653;14655;0
31457;1654;14656;1
31458;1654;14657;0
31459;1655;14656;1
31460;1656;12418;1
31461;1656;14658;0
31462;1655;14661;0
31463;1658;12418;1
31464;1658;14662;0
31465;1657;14663;1
31466;1659;14664;1
31467;1660;14665;1
31468;1661;2;1
31469;1661;14666;0
31470;1662;14667;1
31471;1663;12801;1
31472;1663;14668;0
31473;1665;12780;1
31474;1664;14669;0
31475;1666;14670;1
31476;1666;14671;0
31477;1667;2;1
31478;1668;14672;1
31479;1668;14673;0
31480;1650;14287;0
31481;1669;14345;1
31482;1670;14675;1
31483;1670;14671;0
31484;1612;12801;1
31485;1672;9562;1
31486;1673;14677;1
31487;1671;14678;1
31488;1664;12780;1
31489;1487;2;0
31490;1674;12418;1
31491;1674;14680;0
31492;1675;2;1
31493;1675;14681;0
31494;1676;14682;1
31495;1676;14683;0
31496;1677;14684;1
31497;1677;14685;0
31498;1678;14686;1
31499;1679;13713;1
31500;1680;14688;1
31501;1680;14689;0
31502;1681;8028;1
31503;2783;13152;1
31504;2784;15706;0
31505;2786;12418;1
31506;2785;15708;0
31507;2786;15709;0
31508;2789;13024;1
31509;2791;13024;1
31510;2793;15712;1
31511;2794;15714;1
31512;2795;15716;1
31513;2796;15717;0
31514;2798;15719;0
31515;2742;15721;0
31516;2801;15723;1
31517;2802;15725;1
31518;2803;15727;1
31519;2805;2;1
31520;2807;2;1
31521;2808;15730;0
31522;2809;8028;1
31523;2811;8028;1
31524;2812;15734;1
31525;2813;2;1
31526;2814;15737;0
31527;2815;15151;1
31528;2816;15762;1
31529;2818;13335;1
31530;2819;15146;1
31531;2819;15741;0
31532;2822;13335;1
31533;2823;15742;0
31534;2824;15743;0
31535;2826;12418;1
31536;2827;15746;1
31537;2828;13883;1
31538;2829;20985;1
31539;2831;20985;1
31540;2834;20985;1
31541;2836;20985;1
31542;2837;20985;1
31543;2838;15751;0
31544;2840;15753;1
31545;2816;15755;0
31546;2798;12780;1
31547;2844;15758;1
31548;2839;15760;0
31549;2833;15763;0
31550;2848;15764;0
31551;2849;15765;0
31552;2851;12418;1
31553;2852;15766;0
31554;2853;15767;0
31555;2855;10210;1
31556;2856;13151;1
31557;2857;15770;0
31558;2858;15771;0
31559;2860;11973;1
31560;2861;11973;1
31561;2863;15773;1
31562;2864;15774;0
31563;2865;15775;0
31564;2866;15777;0
31565;2868;12738;1
31566;2869;15779;1
31567;2870;12670;1
31568;2871;13933;1
31569;2872;15783;0
31570;2873;15784;0
31571;2875;12418;1
31572;2781;13152;1
31573;2854;15788;0
31574;2878;17588;1
31575;2879;12758;1
31576;2881;12758;1
31577;2883;12758;1
31578;2885;15791;1
31579;2887;15792;1
31580;2888;15794;1
31581;2889;14287;0
31582;2031;15795;0
31583;2892;12758;1
31584;2891;15797;0
31585;2893;12758;1
31586;2848;12780;1
31587;2847;12780;1
31588;2894;12758;1
31589;2897;15801;1
31590;2898;12963;1
31591;2900;12758;1
31592;2851;15805;0
31593;2901;15806;0
31594;2903;15807;1
31595;2904;15808;0
31596;2905;13895;1
31597;2905;15809;0
31598;2906;13895;1
31599;2906;15810;0
31600;2902;15811;1
31601;2907;15812;1
31602;2908;15816;1
31603;2909;12775;1
31604;2909;15814;0
31605;2910;15815;1
31606;2908;14287;0
31607;2910;15817;0
31608;2911;12851;1
31609;2911;15818;0
31610;2912;15819;1
31611;2913;15820;1
31612;2914;15821;1
31613;2914;15822;0
31614;2915;968;1
31615;2916;9562;1
31616;2917;15823;1
31617;2917;15824;0
31618;2912;15825;0
31619;2918;12758;1
31620;2919;15826;1
31621;2920;11983;1
31622;2921;11983;1
31623;2922;15827;1
31624;2923;15828;1
31625;2924;12353;1
31626;2925;11983;1
31627;2925;15829;0
31628;2926;8028;1
31629;2926;15830;0
31630;2927;15831;1
31631;2928;11983;1
31632;2930;11983;1
31633;2931;13993;0
31634;2932;15832;0
31635;2933;11983;1
31636;2934;15835;1
31637;2935;15836;0
31638;2936;15837;0
31639;2938;11983;1
31640;2940;15839;1
31641;2941;15840;0
31642;2943;11983;1
31643;2944;15385;1
31644;2945;12472;1
31645;2946;15844;0
31646;2947;15845;0
31647;2949;13024;1
31648;2951;15846;1
31649;2953;15848;1
31650;2954;15850;1
31651;2955;15851;0
31652;2956;15853;0
31653;2957;15854;0
31654;2958;15855;0
31655;2960;12745;1
31656;2959;15857;0
31657;2962;2;1
31658;2902;15860;0
31659;2963;2;1
31660;2964;15863;0
31661;2963;15865;0
31662;2967;15867;1
31663;2968;12418;1
31664;2969;12418;1
31665;2970;12418;1
31666;2971;14833;1
31667;2973;15873;1
31668;2975;14833;1
31669;2976;15874;0
31670;2977;15875;0
31671;2978;2;1
31672;2979;2;1
31673;2979;15878;0
31674;2980;14287;0
31675;2982;15879;1
31676;2983;15881;1
31677;2984;12418;1
31678;2501;15884;0
31679;2986;2;1
31680;2987;15887;1
31681;2988;15889;1
31682;2990;12418;1
31683;2991;15892;1
31684;2993;15894;1
31685;2994;8513;1
31686;2996;13256;1
31687;2997;13256;1
31688;2999;13256;1
31689;3001;13256;1
31690;3004;13256;1
31691;3037;12801;1
31692;3039;12418;1
31693;3040;12418;1
31694;3041;12775;1
31695;3042;15929;1
31696;3043;15930;1
31697;3045;15932;1
31698;3046;15934;0
31699;3047;15936;0
31700;3049;15938;1
31701;3050;2;1
31702;3051;12896;1
31703;3052;15939;1
31704;3052;15940;0
31705;3053;15941;1
31706;3054;14590;1
31707;3055;15942;1
31708;3055;15943;0
31709;3044;15944;0
31710;3056;15945;1
31711;3057;10252;1
31712;3058;15946;1
31713;3059;12227;1
31714;3059;15947;0
31715;3060;15909;1
31716;3061;15948;1
31717;3017;15949;0
31718;3061;15950;0
31719;3062;15951;1
31720;3062;15952;0
31721;3063;15953;1
31722;3063;15954;0
31723;3064;15955;1
31724;3065;12740;1
31725;3066;2;1
31726;3066;15956;0
31727;3067;15242;1
31728;3067;15957;0
31729;3068;15242;1
31730;3068;15958;0
31731;3069;13308;1
31732;4537;9969;1
31733;3070;12418;1
31734;3072;12801;1
31735;3070;15960;0
31736;3072;15961;0
31737;3073;2;1
31738;3073;15962;0
31739;3074;13713;1
31740;3074;15963;0
31741;3075;17919;1
31742;3075;15965;0
31743;3076;15966;1
31744;3076;15967;0
31745;3077;15968;1
31746;3078;15969;1
31747;3078;15970;0
31748;3079;15969;1
31749;3080;15969;1
31750;3081;15971;1
31751;3082;15972;1
31752;3083;15973;1
31753;3083;14384;0
31754;1780;14801;0
31755;1779;14802;1
31756;1779;14803;0
31757;1781;12418;1
31758;1781;14804;0
31759;1782;14805;1
31760;1782;14384;0
31761;1783;13152;1
31762;1784;13152;1
31763;1785;14806;1
31764;1736;14807;0
31765;1786;14808;1
31766;3085;15975;1
31767;3087;2;1
31768;3089;15978;1
31769;3091;15980;1
31770;3092;15982;1
31771;3093;15983;0
31772;3094;15984;0
31773;3096;11973;1
31774;3097;13024;1
31775;3099;13024;1
31776;3102;12801;1
31777;3103;12801;1
31778;3104;12801;1
31779;3106;15990;1
31780;3107;15992;0
31781;3108;15994;0
31782;3110;15996;1
31783;951;15998;0
31784;3112;16000;1
31785;3113;12780;1
31786;3114;12418;1
31787;3115;16003;1
31788;3089;16005;0
31789;3117;16007;1
31790;3118;13852;1
31791;3120;13852;1
31792;3122;13852;1
31793;3124;12418;1
31794;3125;16010;1
31795;3126;16011;0
31796;3128;16013;1
31797;3129;16015;0
31798;3130;13743;1
31799;3132;12418;1
31800;3133;2;1
31801;3134;16018;0
31802;3137;16020;1
31803;3136;12851;1
31804;3138;16023;1
31805;3140;16025;1
31806;3141;12851;1
31807;3142;16025;1
31808;3143;16025;1
31809;3144;16030;1
31810;3146;12851;1
31811;3147;16032;1
31812;3148;9562;1
31813;3150;2;1
31814;3151;12780;1
31815;3152;11562;1
31816;3065;16038;0
31817;3153;16039;0
31818;3155;12775;1
31819;3156;12775;1
31820;3157;16043;1
31821;3159;16045;1
31822;3158;2;1
31823;3160;12735;1
31824;3161;16049;1
31825;3162;16050;0
31826;3163;16052;0
31827;3164;16054;1
31828;3165;16055;1
31829;3166;16056;0
31830;3167;16058;1
31831;3168;16060;0
31832;3170;16058;1
31833;3085;16062;0
31834;3171;16064;1
31835;3173;16066;1
31836;3174;16067;0
31837;3176;16069;1
31838;3177;16071;1
31839;3178;2;1
31840;3179;16074;0
31841;3181;12418;1
31842;3182;12418;1
31843;3183;12418;1
31844;3184;12418;1
31845;3185;12418;1
31846;3187;12418;1
31847;3186;16081;1
31848;3188;2;1
31849;3190;16084;1
31850;3192;12227;1
31851;3191;14730;1
31852;3193;12227;1
31853;3194;12418;1
31854;3195;15497;1
31855;3196;16090;1
31856;3198;9078;1
31857;3200;2;1
31858;3202;16092;1
31859;3203;16094;1
31860;3205;1;1
31861;3205;16096;0
31862;3206;16097;0
31863;3208;1;1
31864;3209;1;1
31865;3196;16100;0
31866;3210;16102;1
31867;3211;16103;0
31868;3212;16105;1
31869;3214;2;1
31870;3215;16108;1
31871;3216;16110;1
31872;3218;13256;1
31873;3220;13256;1
31874;3222;13256;1
31875;3223;16113;0
31876;3225;13256;1
31877;3227;13256;1
31878;3229;13256;1
31879;3243;13054;1
31880;3244;16131;0
31881;3245;16132;0
31882;3246;16133;0
31883;3247;16134;0
31884;3248;16136;0
31885;3250;16138;1
31886;3251;2;1
31887;3252;11983;1
31888;3253;2;1
31889;3254;11983;1
31890;3255;16144;1
31891;3256;11983;1
31892;3257;11983;1
31893;3258;11983;1
31894;3259;11983;1
31895;3260;16149;0
31896;3261;16150;0
31897;3263;12963;1
31898;171;16153;0
31899;3265;15225;1
31900;3266;16155;1
31901;3267;16156;0
31902;3269;16158;1
31903;3270;16160;0
31904;3272;12418;1
31905;3273;13923;1
31906;3274;16164;0
31907;3275;16166;1
31908;3276;16168;1
31909;3277;16170;1
31910;3278;16171;0
31911;3277;16172;0
31912;3280;16173;0
31913;3282;15846;1
31914;3283;16176;0
31915;3284;16178;0
31916;3286;12418;1
31917;3287;12963;1
31918;3288;12963;1
31919;3289;13024;1
31920;3291;13024;1
31921;3293;13024;1
31922;3295;13024;1
31923;3297;13024;1
31924;3298;16182;0
31925;3325;12963;1
31926;3326;16201;1
31927;3328;16202;1
31928;3420;13061;1
31929;3421;13061;1
31930;2375;16279;0
31931;3422;14688;1
31932;3423;16280;1
31933;3423;16281;0
31934;3424;12418;1
31935;3424;16282;0
31936;4539;17206;0
31937;3425;16284;0
31938;3426;13669;1
31939;3426;16285;0
31940;3427;13669;1
31941;3427;16286;0
31942;3428;13923;1
31943;3429;12418;1
31944;3429;16287;0
31945;3431;12418;1
31946;3430;16288;1
31947;3430;16289;0
31948;3432;16290;1
31949;3431;16291;0
31950;3433;16292;1
31951;3434;16293;1
31952;3435;12824;1
31953;3435;16294;0
31954;3436;12824;1
31955;3436;16295;0
31956;3437;12824;1
31957;3437;16296;0
31958;3438;12824;1
31959;3438;16297;0
31960;3434;16298;0
31961;3439;16299;1
31962;3440;12418;1
31963;3439;16300;0
31964;3440;16301;0
31965;3441;16299;1
31966;3294;16303;0
31967;3442;12824;1
31968;3442;16304;0
31969;3443;12824;1
31970;3443;16305;0
31971;3444;16306;1
31972;3445;16299;1
31973;3445;16307;0
31974;3444;13268;0
31975;3446;16308;1
31976;3447;12824;1
31977;3447;16309;0
31978;3448;12824;1
31979;3412;16310;0
31980;3449;12824;1
31981;3450;16311;1
31982;3451;16312;1
31983;3451;16313;0
31984;3453;16314;1
31985;3452;16315;1
31986;3454;16317;1
31987;3455;16318;1
31988;3455;16319;0
31989;3456;12418;1
31990;3457;16320;1
31991;3457;16321;0
31992;3458;12418;1
31993;3458;16322;0
31994;3460;16323;1
31995;3460;16324;0
31996;3459;16325;1
31997;3461;12418;1
31998;3462;16326;1
31999;3463;1;1
32000;3464;16327;1
32001;3464;16328;0
32002;3409;16329;0
32003;3465;16164;1
32004;3466;16330;1
32005;3467;16331;0
32006;3456;16332;0
32007;3468;12582;1
32008;3468;16333;0
32009;3469;13061;1
32010;3470;13061;1
32011;3471;16334;1
32012;3470;16335;0
