pid;Anrede;PLZ;Ort;idPersonenTyp;import
36684;3;3772;St. Stephan;1;0
36685;2;3006;Bern;1;0
36686;3;3012;Bern;1;0
36688;1;3008;Bern;1;0
36691;2;00000;Weilheim;1;0
36693;2;3098;Schliern b. Köniz;1;0
36694;3;3097;Liebefeld;1;0
36695;2;3604;Thun;1;0
36696;3;3052;Zollikofen;1;0
36697;2;4802;Strengelbach;1;0
36698;2;3436;Zollbrück;1;0
36699;2;3172;Niederwangen BE;1;0
36700;3;3172;Niederwangen BE;1;0
36701;2;3000;Bern;1;0
36730;2;3019;Bern;1;0
36704;3;3072;Ostermundigen;1;0
36705;3;3007;Bern;1;0
36706;2;3174;Thörishaus;1;0
36708;3;3000;Bern 7;1;0
36709;3;3018;Bern;1;0
36711;3;3018;Bern;1;0
36712;3;3000;Bern;1;0
36722;2;3084;Wabern;1;0
36723;2;6055;Alpnach Dorf;1;0
36729;2;3930;Visp;1;0
36731;2;3020;Bern;1;0
36733;3;3007;Bern;1;0
36735;2;3012;Bern;1;0
36737;2;3014;Bern;1;0
36738;3;3065;Bolligen;1;0
36740;1;3011;Bern;1;0
36741;1;35066;Frankenberg / Deutschland;1;0
36742;3;3004;Bern;1;0
36743;2;3014;Bern;1;0
36744;2;1700;Fribourg;1;0
36754;1;3011;Bern;1;0
36758;2;3012;Bern;1;0
36762;2;3172;Niederwangen BE;1;0
36763;2;3018;Bern  ;1;0
36764;2;3176;Neuenegg;1;0
36765;3;8180;Bülach;1;0
36766;3;3014;Bern;1;0
36055;3;7078;Lenzerheide;1;0
36074;2;3054;Schüpfen;1;0
36089;1;3011;Bern;1;0
36097;2;3123;Belp;1;0
36098;2;3097;Liebefeld;1;0
36099;2;1205;Genève;1;0
36100;2;3000;Bern;1;0
36101;2;3000;Bern;1;0
36103;2;3000;Bern;1;0
36107;1;3556;Trub;1;0
36109;2;3005;Bern;1;0
36110;2;3052;Zollikofen;1;0
36130;2;3045;Meikirch;1;0
36131;3;3235;Erlach;1;0
36132;2;9012;St. Gallen;1;0
36150;3;3280;Murten;1;0
36156;2;3006;Bern;1;0
36341;3;3007;Bern;1;0
36342;3;3250;Lyss;1;0
36343;2;4147;Aesch BL;1;0
36344;2;3000;Bern   ;1;0
36345;3;3000;Bern   ;1;0
36365;2;2542;Pieterlen;1;0
36366;3;3007;Bern;1;0
36369;3;2560;Nidau;1;0
36375;2;3122;Kehrsatz;1;0
36386;3;3000;Bern;1;0
36387;2;3072;Ostermundigen;1;0
36388;3;3011;Bern;1;0
36389;3;3174;Thörishaus;1;0
36390;3;3013;Bern;1;0
36391;3;3600;Thun;1;0
36393;3;3014;Bern;1;0
36395;2;3123;Belp;1;0
36396;3;3400;Burgdorf;1;0
36404;2;00000;Pisa;1;0
36412;3;3232;Ins;1;0
36413;3;3007;Bern;1;0
36417;3;3011;Bern;1;0
36421;3;3011;Bern;1;0
36588;1;3011;Bern;1;0
36631;3;1700;Fribourg;1;0
36632;2;3073;Gümligen;1;0
36633;2;3012;Bern;1;0
36652;3;3400;Burgdorf;1;0
36655;1;3011;Bern;1;0
36656;2;3550;Langnau i. E.;1;0
36658;3;3627;Heimberg;1;0
36660;3;3011;Bern;1;0
36666;3;3855;Schwanden-Brienz;1;0
36667;2;3000;Bern 1 BZ Zust;1;0
36680;1;3012;Bern;1;0
36681;2;3013;Bern;1;0
36682;3;1717;St. Ursen;1;0
36692;3;3013;Bern;1;0
36710;3;3004;Bern;1;0
36715;2;3013;Bern;1;0
36716;2;3014;Bern;1;0
36721;2;3027;Bern;1;0
36732;3;3065;Bolligen ;1;0
36739;2;3302;Moosseedorf;1;0
36747;3;3110;Münsingen ;1;0
36750;3;3027;Bern;1;0
36753;3;6102;Malters;1;0
36760;2;3018;Bern;1;0
36768;3;3027;Bern;1;0
36772;3;07913;Stuttgart;1;0
36773;2;3097;Liebefeld;1;0
36777;2;4563;Gerlafingen  ;1;0
36779;3;3627;Heimberg;1;0
36780;3;3008;Bern;1;0
36781;3;3004;Bern;1;0
36782;2;3624;Goldiwil ;1;0
36784;2;4500;Solothurn;1;0
36785;3;2503;Biel/Bienne;1;0
36787;3;3000;Bern   ;1;0
36788;2;3018;Bern;1;0
36792;3;3013;Bern;1;0
36798;3;3604;Thun;1;0
36799;2;3065;Bolligen;1;0
36800;2;0000;Florida;1;0
36801;1;3011;Bern;1;0
36802;3;3019;Bern;1;0
36804;2;3098;Schliern b. Köniz;1;0
36805;2;3072;Ostermundigen;1;0
36806;2;3012;Bern;1;0
36807;3;6302;Zug;1;0
36815;3;3053;Lätti;1;0
36816;1;6830;Chiasso;1;0
36818;3;3098;Schliern b. Köniz;1;0
36819;3;3088;Rüeggisberg;1;0
36820;2;3172;Niederwangen BE;1;0
36821;1;3027;Bern;1;0
36823;3;3930;Visp;1;0
36825;3;3250;Lyss;1;0
36826;3;3006;Bern;1;0
36829;3;3014;Bern;1;0
36830;3;10629;Berlin;1;0
36831;1;3007;Bern;1;0
36834;2;3006;Bern;1;0
36835;2;3114;Wichtrach;1;0
36225;3;3098;Schliern b. Köniz;1;0
36228;2;3006;Bern;1;0
36229;2;3011;Bern;1;0
36232;1;3011;Bern;1;0
36236;1;1202;Genève;1;0
36238;2;0000;00000;1;0
36253;2;3007;Bern;1;0
36257;2;3047;Bremgarten b. Bern;1;0
36270;3;3072;Ostermundigen;1;0
36271;2;3000;Bern;1;0
36285;2;3084;Wabern  ;1;0
36286;2;3005;Bern;1;0
36294;3;4622;Egerkingen;1;0
36302;2;3072;Ostermundigen;1;0
36303;3;3018;Bern;1;0
36305;3;3000;Bern   ;1;0
36309;2;3006;Bern;1;0
36321;2;3018;Bern;1;0
36322;2;3011;Bern;1;0
36325;2;3012;Bern;1;0
36331;3;3007;Bern;1;0
36435;3;3011;Bern;1;0
36436;3;3000;Bern;1;0
36445;2;28302;Bremen;1;0
36446;2;3006;Bern;1;0
36470;2;3014;Bern;1;0
36471;3;4132;Muttenz;1;0
36476;2;3360;Herzogenbuchsee;1;0
36482;2;3084;Wabern;1;0
36497;3;3006;Bern;1;0
36498;3;3005;Bern;1;0
36499;3;3074;Muri b. Bern;1;0
36510;3;4056;Basel;1;0
36757;1;3008;Bern;1;0
36761;2;3006;Bern;1;0
36776;3;3072;Ostermundigen;1;0
36778;2;3097;Liebefeld   ;1;0
36797;2;3073;Gümligen;1;0
36811;3;3072;Ostermundigen;1;0
36813;3;3978;Flanthey;1;0
36836;3;3065;Bolligen;1;0
36841;3;6023;Rothenburg;1;0
36842;2;3000;Bern 9;1;0
36843;2;3066;Stettlen;1;0
36844;2;3000;Bern;1;0
36848;3;1713;St. Antoni;1;0
36852;3;3014;Bern;1;0
36853;3;3012;Bern;1;0
36854;3;5033;Buchs;1;0
36855;2;3018;Bern;1;0
36857;3;3008;Bern;1;0
36858;3;3008;Bern;1;0
36859;2;3422;Kirchberg BE;1;0
36861;3;3007;Bern;1;0
36862;2;3014;Bern;1;0
36863;3;3011;Bern;1;0
36870;1;1700;Fribourg;1;0
36876;3;3063;Ittigen;1;0
36878;3;3052;Zollikofen;1;0
36879;2;3047;Bremgarten b. Bern;1;0
36880;3;3422;Alchenflüh    ;1;0
36881;2;3052;Zollikofen;1;0
36885;2;8196;Wil ZH;1;0
36886;2;3935;Bürchen;1;0
36887;3;3073;Gümligen;1;0
36889;2;3013;Bern;1;0
36891;3;5020;Salzburg;1;0
36892;3;3014;Bern;1;0
36893;3;4900;Langenthal;1;0
36897;3;3380;Wangen an der Aare;1;0
36899;3;2502;Biel/Bienne;1;0
36900;2;3267;Seedorf BE;1;0
36906;3;3254;Messen;1;0
36907;3;3027;Bern;1;0
36911;3;3011;Bern;1;0
36912;3;3011;Bern;1;0
36913;3;1020;Renens VD;1;0
36914;2;3006;Bern;1;0
36915;3;3303;Jegenstorf;1;0
36918;3;3018;Bern;1;0
36919;3;3008;Bern;1;0
36925;2;3014;Bern;1;0
36926;3;3043;Uettligen   ;1;0
36927;1;3011;Bern;1;0
36928;3;3013;Bern;1;0
36930;3;3000;Bern;1;0
36932;2;4057;Basel;1;0
36933;3;3266;Wiler b. Seedorf;1;0
36934;2;3176;Neuenegg;1;0
36936;2;3018;Bern;1;0
36937;2;3076;Worb;1;0
36938;3;3018;Bern;1;0
36939;3;5000;Aarau;1;0
36940;3;3027;Bern;1;0
36941;2;3072;Ostermundigen  ;1;0
36942;3;3713;Reichenbach i. K.;1;0
36944;3;3000;Bern  ;1;0
36945;2;3005;Bern;1;0
36946;3;3173;Oberwangen b. Bern;1;0
36947;2;00000;Vancouver;1;0
36948;2;3054;Schüpfen;1;0
36281;2;4414;Füllinsdorf;1;0
36282;3;3018;Bern;1;0
36283;2;2612;Cormoret;1;0
36306;3;3098;Köniz;1;0
36313;3;3084;Wabern;1;0
36317;3;3013;Bern;1;0
36347;1;3000;Bern 25;1;0
36348;2;3043;Uettligen;1;0
36377;2;3011;Bern;1;0
36378;3;3014;Bern;1;0
36379;3;3027;Bern;1;0
36402;2;3015;Bern;1;0
36527;1;3073;Gümligen;1;0
36528;2;3014;Bern;1;0
36538;2;3004;Bern;1;0
36540;3;3006;Bern;1;0
36579;3;3036;Detligen;1;0
36580;2;3007;Bern;1;0
36581;3;3011;Bern;1;0
36584;1;3007;Bern;1;0
36586;2;3013;Bern;1;0
36587;3;3236;Gampelen;1;0
36592;2;3011;Bern;1;0
36593;2;3011;Bern;1;0
36608;2;8245;Feuerthalen;1;0
36609;3;3012;Bern;1;0
36610;2;3013;Bern;1;0
36611;3;3007;Bern;1;0
36622;2;3000;Bern;1;0
36623;3;3007;Bern;1;0
36625;3;3014;Bern;1;0
36630;3;3018;Bern;1;0
36634;3;1723;Marly;1;0
36635;3;8427;Freienstein;1;0
36637;2;3052;Zollikofen;1;0
36664;3;3006;Bern;1;0
36672;2;3012;Bern ;1;0
36687;2;3098;Köniz;1;0
36689;3;4566;Halten;1;0
36795;3;3011;Bern;1;0
36791;2;3414;Oberburg;1;0
36796;3;3014;Bern;1;0
36808;3;3213;Kleinbösingen;1;0
36810;3;3072;Ostermundigen;1;0
36817;3;3095;Spiegel;1;0
36827;2;5200;Brugg;1;0
36828;3;3013;Bern;1;0
36837;3;3007;Bern;1;0
36847;2;3122;Kehrsatz  ;1;0
36874;3;4663;Aarburg;1;0
36950;2;3012;Bern;1;0
36951;2;3011;Bern;1;0
36952;3;3013;Bern;1;0
36956;3;13403;Berlin;1;0
36958;2;2504;Biel;1;0
36962;1;3012;Bern;1;0
36963;3;3014;Bern;1;0
36965;3;3661;Uetendorf;1;0
36966;2;3018;Bern;1;0
36967;2;3018;Bern;1;0
36969;3;3412;Heimiswil;1;0
36970;2;3013;Bern;1;0
36971;3;3027;Bern;1;0
36976;2;3000;Bern;1;0
36977;3;3006;Bern;1;0
36978;1;8580;Amriswil;6;0
36980;3;3019;Bern;1;0
36981;3;3014;Bern;1;0
36985;2;3007;Bern;1;0
36987;3;3097;Liebefeld  ;1;0
36990;2;3004;Bern;1;0
36991;3;3053;Münchenbuchsee;1;0
36992;3;3018;Bern;1;0
36993;2;3018;Bern;1;0
36996;3;30000;Paris;1;0
36997;3;0000;Ankara;1;0
37001;2;3095;Spiegel b. Bern;1;0
37004;2;2577;Finsterhennen;1;0
37005;2;3012;Bern;1;0
37007;3;3006;Bern;1;0
37012;3;3098;Schliern b. Köniz;1;0
37015;2;3766;Boltigen;1;0
37016;3;3018;Bern;1;0
37017;2;3178;Bösingen;1;0
37018;2;3013;Bern;1;0
37019;2;3014;Bern;1;0
37020;2;3007;Bern;1;0
37021;2;0000;Moskau;1;0
37023;3;3006;Bern;1;0
37025;1;3011;Bern;1;0
37027;3;3084;Wabern;1;0
37034;2;3098;Köniz;1;0
37036;3;3185;Schmitten ;1;0
37037;2;3006;Bern;1;0
37038;2;3063;Ittigen;1;0
37039;3;3006;Bern;1;0
37040;2;3007;Bern;1;0
37043;3;3027;Bern;1;0
37044;2;3012;Bern;1;0
37045;2;3006;Bern;1;0
36409;2;3007;Bern;1;0
36411;3;00000;Rom ;1;0
36418;2;3097;Liebefeld;1;0
36420;3;6460;Altdorf UR;1;0
36422;2;3012;Bern;1;0
36423;3;5443;Niederrohrdorf;1;0
36425;3;3000;Bern;1;0
36440;3;3018;Bern;1;0
36452;3;3018;Bern;1;0
36453;2;3014;Bern;1;0
36454;2;7235;Fideris;1;0
36455;2;3053;Münchenbuchsee;1;0
36456;3;3415;Hasle-Ruegsau;1;0
36460;3;3604;Thun;1;0
36461;2;3098;Schliern b. Köniz;1;0
36462;3;3360;Herzogenbuchsee;1;0
36463;2;3076;Worb;1;0
36466;3;3005;Bern;1;0
36467;2;3775;Lenk im Simmental;1;0
36480;3;3018;Bern;1;0
36481;2;3006;Bern;1;0
36702;2;3008;Bern;1;0
36726;3;3175;Flamatt;1;0
36728;3;8245;Feuerthalen;1;0
36734;3;3018;Bern;1;0
36752;2;1797;Münchenwiler;1;0
36755;3;3098;Köniz;1;0
36756;2;3018;Bern;1;0
36774;3;3018;Bern;1;0
36775;2;0000;0000;1;0
36949;2;3084;Wabern;1;0
36960;2;3008;Bern;1;0
36961;2;3013;Bern;1;0
36964;2;3068;Utzigen;1;0
36973;3;3007;Bern;1;0
36975;3;4528;Zuchwil;1;0
36982;3;3000;Bern;1;0
36986;3;3006;Bern;1;0
37014;3;3674;Bleiken;1;0
37046;2;3018;Bern;1;0
37047;3;3018;Bern;1;0
37048;2;3006;Bern;1;0
37050;3;8005;Zürich;1;0
37052;2;3012;Bern;1;0
37053;2;3012;Bern;1;0
37054;2;3006;Bern;1;0
37055;3;3613;Steffisburg;1;0
37056;3;3095;Spiegel b. Bern;1;0
37057;2;3013;Bern;1;0
37062;2;2720;Tramelan ;1;0
37071;2;3015;Bern;1;0
37072;3;3000;Bern;1;0
37073;3;3600;Thun;1;0
37075;3;3006;Bern;1;0
37076;2;3072;Ostermundigen  ;1;0
37081;3;3012;Bern;1;0
37090;3;3006;Bern;1;0
37091;3;3078;Rüfenacht;1;0
37092;3;3013;Bern;1;0
37096;3;3400;Burgdorf;1;0
37097;2;3011;Bern;1;0
37098;2;3033;Wohlen b Bern;1;0
37099;3;3014;Bern;1;0
37100;2;3007;Bern;1;0
37101;3;3000;Bern;1;0
37105;3;3053;Münchenbuchsee;1;0
37108;3;3006;Bern;1;0
37109;3;3007;Bern;1;0
37111;3;1028;Préverenges;1;0
37114;2;3006;Bern;1;0
37115;1;3074;Muri;1;0
37117;2;1754;Avry;1;0
37118;3;3013;Bern;1;0
37119;3;1700;Fribourg;1;0
37120;3;3006;Bern;1;0
37121;2;3007;Bern;1;0
37122;3;3027;Bern;1;0
37123;3;3603;Thun;1;0
37124;3;3603;Thun;1;0
37126;2;3007;Bern;1;0
37127;1;3000;Bern 7;1;0
37128;2;3052;Zollikofen  ;1;0
37130;3;3087;Niedermuhlern;1;0
37131;2;5316;Leuggern;1;0
37132;2;3008;Bern;1;0
37133;2;3004;Bern;1;0
37138;2;3302;Moosseedorf;1;0
37139;2;3315;Bätterkinden;1;0
37140;2;3006;Bern;1;0
37141;2;3250;Lyss;1;0
37142;3;3073;Gümligen;1;0
37143;3;3012;Bern;1;0
37144;3;3113;Rubigen;1;0
37147;3;3018;Bern;1;0
37148;2;3006;Bern;1;0
37149;3;3613;Steffisburg;1;0
37150;3;3250;Lyss;1;0
37151;3;6004;Luzern;1;0
37152;2;3014;Bern;1;0
37153;3;8810;Horgen;1;0
36518;3;3006;Bern;1;0
36519;2;3604;Thun;1;0
36537;3;3011;Bern;1;0
36543;3;3004;Bern;1;0
36544;3;3054;Schüpfen;1;0
36546;3;4457;Diegten;1;0
36547;3;2502;Biel/Bienne;1;0
36548;3;3047;Bremgarten b. Bern;1;0
36549;2;3014;Bern;1;0
36550;2;3014;Bern;1;0
36551;2;3072;Ostermundigen;1;0
36552;2;3008;Bern;1;0
36553;3;3007;Bern;1;0
36554;3;3303;Münchringen;1;0
36555;3;3014;Bern;1;0
36562;3;4563;Gerlafingen;1;0
36575;3;8706;Meilen;1;0
36590;3;3011;Bern;1;0
36591;3;3400;Burgdorf;1;0
36614;3;3000;Bern;1;0
36621;2;3046;Wahlendorf;1;0
36624;2;3250;Lyss;1;0
36626;2;3000;Bern;1;0
36786;2;4917;Melchnau;1;0
36789;3;3428;Wiler b Utzenstorf;1;0
36794;2;3008;Bern;1;0
36803;3;3008;Bern;1;0
36812;2;4132;Muttenz;1;0
36822;2;3018;Bern;1;0
36849;2;3027;Bern;1;0
36851;3;6340;Baar;1;0
36856;2;6023;Rothenburg;1;0
36860;2;3013;Bern;1;0
36865;3;3006;Bern;1;0
36866;2;3604;Thun;1;0
36867;2;3012;Bern;1;0
36871;2;3662;Seftigen;1;0
36872;3;3123;Belp;1;0
36873;2;3012;Bern  ;1;0
36875;3;3074;Muri b. Bern;1;0
36877;3;6065;Thaur;1;0
36888;1;4600;Olten 1;1;0
36890;3;3072;Ostermundigen;1;0
36898;3;3007;Bern;1;0
36924;2;3014;Bern;1;0
36929;2;3013;Bern;1;0
36935;3;3400;Burgdorf;1;0
37006;3;3012;Bern;1;0
37009;2;3006;Bern;1;0
37011;3;3012;Bern;1;0
37022;2;4142;Münchenstein;1;0
37024;3;3072;Ostermundigen;1;0
37035;2;1752;Villars-Glâne 1;1;0
37058;3;3007;Bern;1;0
37060;2;3510;Konolfingen;1;0
37061;3;3414;Oberburg;1;0
37063;3;2575;Hagneck;1;0
37066;2;3306;Etzelkofen;1;0
37069;2;3027;Bern;1;0
37079;3;3027;Bern;1;0
37080;2;3006;Bern;1;0
37089;3;3323;Bäriswil BE;1;0
37145;1;3005;Bern;1;0
37154;2;3014;Bern;1;0
37155;2;3012;Bern;1;0
37157;3;3052;Zollikofen;1;0
37158;3;3008;Bern;1;0
37159;3;3653;Oberhofen Thun'see;1;0
37160;2;3007;Bern;1;0
37161;3;3007;Bern;1;0
37162;3;3624;Goldiwil (Thun);1;0
37163;2;3048;Worblaufen;1;0
37164;1;3013;Bern;1;0
37165;3;3014;Bern;1;0
37166;2;3012;Bern;1;0
37167;3;3006;Bern;1;0
37168;3;4600;Olten;1;0
37169;3;3027;Bern;1;0
37172;2;3052;Zollikofen;1;0
37173;3;4913;Bannwil;1;0
37175;3;3052;Zollikofen;1;0
37178;1;9435;Heerbrugg;1;0
37181;3;3084;Wabern;1;0
37186;3;3011;Bern;1;0
37193;3;3014;Bern;1;0
37194;3;6962;Viganello;1;0
37198;1;1701;Fribourg;6;0
37199;3;3013;Bern;1;0
37200;2;3005;Bern;1;0
37201;3;3013;Bern;1;0
37202;3;3072;Ostermundigen;1;0
37203;2;3027;Bern;1;0
37214;2;3006;Bern;1;0
37215;3;4132;Muttenz;1;0
37216;3;2560;Nidau;1;0
37218;1;3011;Bern;1;0
37219;2;3007;Bern;1;0
36601;3;3012;Bern;1;0
36643;2;8226;Schleitheim;1;0
36649;3;3322;Urtenen;1;0
36650;2;3174;Thörishaus;1;0
36651;2;3063;Ittigen;1;0
36665;2;3600;Thun;1;0
36668;3;3027;Bern;1;0
36671;2;3075;Rüfenacht BE;1;0
36683;3;3063;Ittigen;1;0
36713;3;3018;Bern;1;0
36714;2;3297;Leuzigen;1;0
36717;3;3533;Bowil;1;0
36718;3;3014;Bern;1;0
36724;3;3006;Bern;1;0
36725;3;3063;Ittigen;1;0
36746;2;3612;Steffisburg;1;0
36748;2;3014;Bern;1;0
36749;2;3014;Bern;1;0
36751;3;4612;Wangen b. Olten;1;0
36759;3;6005;Luzern;1;0
36953;2;3084;Wabern;1;0
36954;3;3065;Bolligen;1;0
36955;2;3013;Bern;1;0
36983;3;3007;Bern;1;0
36984;2;3018;Bern;1;0
36994;3;3027;Bern;1;0
36999;1;3008;Bern;1;0
37000;2;3027;Bern;1;0
37002;3;3018;Bern;1;0
37003;2;3008;Bern;1;0
37093;3;3007;Bern;1;0
37095;3;3400;Burgdorf;1;0
37103;3;3012;Bern;1;0
37104;2;3154;Rüschegg Heubach;1;0
37146;1;3113;Rubigen;1;0
37204;2;3072;Ostermundigen;1;0
37205;3;3065;Bolligen;1;0
37220;2;3114;Wichtrach;1;0
37221;3;3000;Bern;1;0
37222;2;3018;Bern;1;0
37223;3;3018;Bern;1;0
37224;3;3018;Bern;1;0
37225;3;3018;Bern;1;0
37226;3;3014;Bern;1;0
37234;3;3008;Bern;1;0
37235;2;3037;Herrenschwanden;1;0
37237;2;3012;Bern;1;0
37238;2;1020;Renens VD;1;0
37239;2;-;Hamburg;1;0
37240;1;3011;Bern;1;0
37241;3;3027;Bern;1;0
37242;3;3013;Bern;1;0
37243;2;2577;Finsterhennen;1;0
37244;2;3005;Bern;1;0
37246;3;3007;Bern;1;0
37247;2;3007;Bern;1;0
37255;3;3414;Oberburg;1;0
37258;3;4600;Olten;1;0
37262;2;-;Arabische Emirate;1;0
37266;2;8057;Zürich;1;0
37267;3;3004;Bern;1;0
37268;2;3006;Bern;1;0
37269;2;3006;Bern;1;0
37270;1;2525;Le Landeron;1;0
37271;3;3362;Niederönz;1;0
37272;2;3011;Bern;1;0
37273;3;3097;Liebefeld;1;0
37274;3;1702;Fribourg;1;0
37275;3;3008;Bern;1;0
37276;2;4600;Olten;1;0
37277;3;3018;Bern;1;0
37278;3;4153;Reinach BL;1;0
37279;2;3011;Bern;1;0
37280;2;3008;Bern;1;0
37283;3;3007;Bern;1;0
37285;3;3073;Gümligen;1;0
37286;1;3007;Bern;1;0
37287;2;3184;Wünnewil;1;0
37288;2;3084;Wabern;1;0
37289;3;8184;Bachenbülach;1;0
37290;2;3012;Bern;1;0
37291;3;3412;Heimiswil;1;0
37293;3;7302;Landquart;1;0
37294;3;3000;Bern;1;0
37295;3;3000;Bern;1;0
37302;3;3013;Bern;1;0
37303;3;3027;Bern;1;0
37304;3;3007;Bern ;1;0
37305;3;3324;Hindelbank;1;0
37306;3;3027;Bern;1;0
37307;3;6014;Littau;1;0
37309;2;3013;Bern;1;0
37310;2;3014;Bern;1;0
37315;2;0000;0000;1;0
37317;3;5608;Stetten AG;1;0
37318;3;3294;Büren an der Aare;1;0
37319;2;3113;Rubigen;1;0
37320;3;2502;Biel/Bienne;1;0
37322;3;2504;Biel/Bienne;1;0
37323;3;2504;Biel/Bienne;1;0
37324;3;3076;Worb;1;0
37325;3;4512;Bellach;1;0
36707;3;3044;Innerberg;1;0
36719;3;3012;Bern;1;0
36720;3;3008;Bern;1;0
36727;2;3014;Bern;1;0
36736;3;8053;Zürich;1;0
36745;3;3000;Bern;1;0
36809;1;3012;Bern;1;0
36814;2;3013;Bern;1;0
36824;2;3074;Muri b. Bern;1;0
36832;2;3150;Schwarzenburg;1;0
36833;2;3013;Bern;1;0
36846;2;2345;Breuleux ;1;0
36882;3;3303;Jegenstorf;1;0
36883;3;3013;Bern;1;0
36894;2;3006;Bern;1;0
36895;3;3074;Muri   ;1;0
36896;3;3065;Bolligen ;1;0
36921;3;3400;Burgdorf;1;0
36922;3;3007;Bern;1;0
36923;3;3315;Bätterkinden;1;0
36931;2;3415;Hasle-Rüegsau;1;0
37010;2;1786;Sugiez;1;0
37013;2;3015;Bern;1;0
37041;2;3006;Bern;1;0
37042;3;3007;Bern;1;0
37074;3;3006;Bern;1;0
37077;2;3027;Bern;1;0
37078;3;3000;Bern;1;0
37084;2;3084;Wabern;1;0
37156;2;3008;Bern;1;0
37184;3;3005;Bern;1;0
37185;3;5000;Aarau;1;0
37192;3;--;Alhorn;1;0
37195;3;5103;Wildegg AG;1;0
37284;3;3006;Bern;1;0
37327;3;3007;Bern;1;0
37328;3;2545;Selzach;1;0
37329;2;3006;Bern;1;0
37330;3;2502;Biel/Bienne;1;0
37331;2;3006;Bern;1;0
37332;2;3006;Bern;1;0
37333;2;3012;Bern;1;0
37334;3;3018;Bern;1;0
37335;2;3013;Bern;1;0
37336;2;3027;Bern;1;0
37337;3;12203;Berlin;1;0
37339;2;3008;Bern;1;0
37340;2;3014;Bern;1;0
37341;3;3006;Bern;1;0
37342;2;3114;Wichtrach;1;0
37343;3;3206;Rizenbach;1;0
37344;2;3048;Worblaufen;1;0
37345;2;3014;Bern;1;0
37347;3;3000;Bern;1;0
37348;3;3373;Röthenbach;1;0
37350;3;3027;Bern;1;0
37351;3;3000;Bern;1;0
37352;2;3013;Bern;1;0
37354;3;3661;Uetendorf;1;0
37355;2;3006;Bern;1;0
37356;3;3007;Bern;1;0
37357;3;3326;Krauchthal;1;0
37358;3;3012;Bern;1;0
37359;3;3014;Bern;1;0
37360;3;3011;Bern;1;0
37361;3;3067;Boll;1;0
37362;1;3084;Wabern;1;0
37363;3;3027;Bern;1;0
37364;3;3013;Bern;1;0
37366;3;3012;Bern;1;0
37370;3;3013;Bern;1;0
37377;2;3011;Bern;1;0
37378;2;3011;Bern ;1;0
37387;2;1752;Villars sur Glane;1;0
37390;3;3326;Krauchthal;1;0
37391;2;3013;Bern;1;0
37392;3;3018;Bern;1;0
37393;3;3012;Bern;1;0
37395;3;3113;Rubigen;1;0
37396;3;3013;Bern;1;0
37399;3;3006;Bern;1;0
37400;1;3011;Bern;1;0
37401;2;3084;Wabern ;1;0
37402;2;3098;Köniz;1;0
37413;2;3013;Bern;1;0
37414;2;3032;Hinterkappelen;1;0
37415;2;3627;Heimberg;1;0
37416;3;5746;Walterswil SO;1;0
37418;2;3047;Bremgarten b. Bern;1;0
37422;3;3074;Muri b. Bern;1;0
37424;3;3662;Seftigen;1;0
37426;2;3007;Bern;1;0
37428;3;-;Deutschland;1;0
37429;3;-;Frankreich;1;0
37430;3;-;Frankreich;1;0
37438;2;3018;Bern   ;1;0
37439;2;3613;Steffisburg   ;1;0
37440;2;3047;Bremgarten b. Bern;1;0
37441;2;3014;Bern;1;0
37442;3;3508;Arni;1;0
37443;3;3854;Oberried Brienz;1;0
37446;2;3012;Bern;1;0
36767;3;3008;Bern;1;0
36769;3;3018;Bern;1;0
36770;2;3415;Hasle b. Burgdorf;1;0
36771;2;3000;Bern;1;0
36783;3;3097;Liebefeld;1;0
36793;2;3000;Bern;1;0
37206;2;3007;Bern;1;0
37207;3;1437;Suscévaz;1;0
37208;3;3005;Bern;1;0
37209;3;--;Düren;1;0
37210;2;3027;Bern;1;0
37211;2;3006;Bern;1;0
37212;2;3400;Burgdorf;1;0
37227;3;3007;Bern;1;0
37236;2;3073;Gümligen;1;0
37250;2;3006;Bern;1;0
37252;2;3053;Lätti;1;0
37253;2;3005;Bern;1;0
37254;3;3098;Schliern b. Köniz;1;0
37292;2;8004;Zürich;1;0
37308;2;3005;Bern;1;0
37321;3;3422;Kirchberg  ;1;0
37326;2;3095;Spiegel ;1;0
37338;2;3018;Bern;1;0
37353;3;3006;Bern;1;0
37417;3;3007;Bern ;1;0
37421;1;3011;Bern;1;0
37447;3;3173;Oberwangen b. Bern;1;0
37452;3;3012;Bern;1;0
37454;2;3032;Hinterkappelen;1;0
37461;2;3013;Bern  ;1;0
37462;3;3007;Bern;1;0
37464;2;3014;Bern;1;0
37465;2;3014;Bern;1;0
37469;3;0000;London;1;0
37474;1;3011;Bern;1;0
37484;2;3097;Liebefeld;1;0
37485;2;3095;Spiegel;1;0
37486;3;3032;Hinterkappelen;1;0
37488;3;3324;Hindelbank;1;0
37489;3;1110;Morges;1;0
37491;3;3014;Bern;1;0
37492;3;3014;Bern;1;0
37494;3;3047;Bremgarten b. Bern;1;0
37496;3;2556;Schwadernau;1;0
37498;2;3427;Utzenstorf;1;0
37499;3;3663;Gurzelen;1;0
37500;3;3000;Bern;1;0
37501;2;3000;Bern;1;0
37502;2;3006;Bern;1;0
37503;3;3047;Bremgarten b. Bern;1;0
37504;3;3125;Toffen;1;0
37506;3;3302;Moosseedorf;1;0
37510;2;-;Israel;1;0
37512;3;3008;Bern;1;0
